placeDcid,placeName,Date:Count_Person,Value:Count_Person,Source:Count_Person,Date:Median_Income_Household,Value:Median_Income_Household,Source:Median_Income_Household,Date:Median_Income_Person,Value:Median_Income_Person,Source:Median_Income_Person
zip/11231,11231,2022,38829,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,130396,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,74068,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11232,11232,2022,28137,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,79599,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35994,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11233,11233,2022,83125,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,57812,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,36380,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11234,11234,2022,89976,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,91379,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,44373,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11235,11235,2022,83069,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,61320,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,36124,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11236,11236,2022,100082,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,79885,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,40779,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11237,11237,2022,47183,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,79136,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35522,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11238,11238,2022,58047,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,125747,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,73508,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11239,11239,2022,16808,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,38670,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,25568,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11249,11249,2022,45087,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,113946,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,61546,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11351,11351,2020,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,,,,,,
zip/11354,11354,2022,53371,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,56854,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,29104,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11355,11355,2022,79495,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,52658,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,26868,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11356,11356,2022,27632,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,86717,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,36230,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11357,11357,2022,42792,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,95987,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,43219,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11358,11358,2022,37647,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,84020,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,39786,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11359,11359,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,,,,,,
zip/11360,11360,2022,19719,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,100016,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,53180,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11361,11361,2022,29544,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,102343,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,48048,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11362,11362,2022,18426,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,113688,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,58121,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11363,11363,2022,7365,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,112625,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,49552,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11364,11364,2022,38124,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,100577,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,50053,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11365,11365,2022,46424,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,82655,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,39669,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11366,11366,2022,13659,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,114881,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,48665,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11367,11367,2022,43286,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,76888,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,34788,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11368,11368,2022,112750,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,69391,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,29941,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11369,11369,2022,32177,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,72342,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,32568,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11370,11370,2022,28164,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,71618,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,34746,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11371,11371,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,,,,,,
zip/11372,11372,2022,67001,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,73089,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,38763,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11373,11373,2022,102618,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,67489,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,31537,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11374,11374,2022,47230,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,86006,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,47760,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11375,11375,2022,75212,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,103995,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,60326,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11377,11377,2022,86977,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,72273,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,37838,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11378,11378,2022,39250,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,90572,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,42083,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11379,11379,2022,38261,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,89500,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,43814,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11385,11385,2022,105521,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,85127,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,41912,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11411,11411,2022,21329,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,117018,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,45042,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11412,11412,2022,40593,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,96094,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,41041,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11413,11413,2022,44832,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,111065,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,45482,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11414,11414,2022,30374,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,95370,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,47065,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11415,11415,2022,20315,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,88306,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,51778,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11416,11416,2022,27794,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,84085,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35291,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11417,11417,2022,31200,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,84419,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35014,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11418,11418,2022,38317,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,79101,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,32279,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11419,11419,2022,48096,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,90818,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,32909,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11420,11420,2022,51153,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,97919,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,38115,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11421,11421,2022,41552,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,81324,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35823,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11422,11422,2022,32296,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,101416,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,45431,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11423,11423,2022,29921,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,79500,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35575,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11424,11424,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,,,,,,
zip/11425,11425,2020,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,,,,,,
zip/11426,11426,2022,19733,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,112325,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,48999,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11427,11427,2022,25187,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,84691,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,38425,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11428,11428,2022,19554,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,89593,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,37563,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11429,11429,2022,27845,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,95721,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,40255,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11430,11430,2022,332,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,,,,2022,11336,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11432,11432,2022,64268,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,72001,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,32431,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11433,11433,2022,38865,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,73118,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,31142,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11434,11434,2022,68182,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,71728,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,37263,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11435,11435,2022,59961,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,76915,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35605,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11436,11436,2022,21349,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,87685,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,36680,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11439,11439,2022,2140,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,,,,2022,4657,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11451,11451,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,,,,,,
zip/11501,11501,2022,21434,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,130208,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,65620,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11507,11507,2022,7111,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,145833,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,62022,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11509,11509,2022,1682,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,155925,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,76750,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11510,11510,2022,35070,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,135693,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,53611,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11514,11514,2022,5040,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,110865,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,70362,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11516,11516,2022,8450,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,98333,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,54000,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11518,11518,2022,10294,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,110280,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,57452,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11520,11520,2022,44876,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,110152,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,41237,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11530,11530,2022,28207,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,186300,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,78887,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11542,11542,2022,29095,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,91774,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,42323,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11545,11545,2022,12068,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,164306,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,69093,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11547,11547,2022,585,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2020,48636,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,40515,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11548,11548,2022,2230,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,102188,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,12096,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11549,11549,2022,2508,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,,,,2022,4701,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11550,11550,2022,60668,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,83333,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,34838,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11552,11552,2022,26043,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,147468,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,51677,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11553,11553,2022,27886,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,102066,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35349,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11554,11554,2022,36856,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,129268,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,50806,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11556,11556,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,,,,,,
zip/11557,11557,2022,8290,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,162266,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,67227,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11558,11558,2022,8660,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,104253,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,46555,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11559,11559,2022,8732,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,129732,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,56979,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11560,11560,2022,7043,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,162143,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,58814,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11561,11561,2022,38755,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,130046,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,60682,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11563,11563,2022,22055,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,137828,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,57763,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11565,11565,2022,9013,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,153582,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,67775,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11566,11566,2022,33976,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,172868,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,69221,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11568,11568,2022,4272,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,250001,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,37738,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11569,11569,2022,1110,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,104386,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,44730,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11570,11570,2022,28262,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,149420,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,68750,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11572,11572,2022,29961,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,134615,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,56546,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11575,11575,2022,19102,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,123056,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,39522,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11576,11576,2022,12506,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,224698,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,87933,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11577,11577,2022,12399,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,191607,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,76815,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11579,11579,2022,5062,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,181375,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,77045,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11580,11580,2022,43396,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,132632,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,50302,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11581,11581,2022,22770,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,135060,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,53432,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11590,11590,2022,47951,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,133349,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,48148,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11596,11596,2022,10520,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,157273,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,65958,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11598,11598,2022,14531,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,179846,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,62827,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11691,11691,2022,70365,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,59153,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,29326,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11692,11692,2022,24584,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,57687,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,31625,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11693,11693,2022,13558,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,72714,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,39613,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11694,11694,2022,21788,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,100190,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,49243,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11697,11697,2022,3946,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,134563,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,68769,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11701,11701,2022,27874,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,97299,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,41487,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11702,11702,2022,14044,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,134602,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,61890,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11703,11703,2022,17414,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,126027,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,50135,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11704,11704,2022,39753,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,120147,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,46985,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11705,11705,2022,8409,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,139769,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,63697,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11706,11706,2022,65437,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,110965,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,42193,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11709,11709,2022,6763,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,136346,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,63922,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11710,11710,2022,34950,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,167039,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,66656,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11713,11713,2022,8905,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,95974,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,44725,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11714,11714,2022,22444,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,123473,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,52482,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11715,11715,2022,3786,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,141774,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,58043,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
